,Province,Pollutant,Year,Value,Per Capita,By Capita,Death,Death per Capita
594,NL,VOC,2011,23557.63900173516,524725.0,0.04489520987514443,22179,0.04226785459049979
595,PE,NH3,2011,2500.2962101931957,143656.5,0.017404685553338663,22179,0.1543891157030834
596,PE,CO,2011,26286.1374500837,143656.5,0.18297910258208783,22179,0.1543891157030834
597,PE,SOX,2011,1722.5101748350894,143656.5,0.011990478501391092,22179,0.1543891157030834
598,PE,NOX,2011,5586.996182652825,143656.5,0.03889135669219858,22179,0.1543891157030834
599,PE,VOC,2011,6186.714606903677,143656.5,0.043066026298174305,22179,0.1543891157030834
600,AB,NH3,2012,137630.5644576695,3861918.75,0.03563787157812927,22139,0.005732642614503477
601,AB,CO,2012,1020173.0616697504,3861918.75,0.2641622280815075,22139,0.005732642614503477
602,AB,SOX,2012,333877.81221442844,3861918.75,0.08645386757927738,22139,0.005732642614503477
603,AB,NOX,2012,649050.7227761747,3861918.75,0.16806431330958857,22139,0.005732642614503477
604,AB,VOC,2012,518824.5195309372,3861918.75,0.13434371697512726,22139,0.005732642614503477
605,BC,NH3,2012,19597.051431377546,4560459.0,0.004297166454380479,22139,0.004854555210341766
606,BC,CO,2012,737041.7592425122,4560459.0,0.16161569685036356,22139,0.004854555210341766
607,BC,SOX,2012,73210.97682913509,4560459.0,0.016053422874569224,22139,0.004854555210341766
608,BC,NOX,2012,225107.53352463656,4560459.0,0.04936071863043535,22139,0.004854555210341766
609,BC,VOC,2012,165183.63438867457,4560459.0,0.036220835312558354,22139,0.004854555210341766
610,ON,NH3,2012,88248.84333308345,13374292.5,0.006598393397862612,22139,0.0016553398992881305
611,ON,CO,2012,1333303.2180670707,13374292.5,0.09969149531214984,22139,0.0016553398992881305
612,ON,SOX,2012,253780.60960166,13374292.5,0.018975254922954616,22139,0.0016553398992881305
613,ON,NOX,2012,334876.9152744616,13374292.5,0.025038850860668826,22139,0.0016553398992881305
614,ON,VOC,2012,382503.9882723552,13374292.5,0.02859994188644784,22139,0.0016553398992881305
615,MB,NH3,2012,52119.22589770793,1247996.5,0.04176231736043164,22139,0.017739633083906886
616,MB,CO,2012,184621.082369734,1247996.5,0.14793397447006784,22139,0.017739633083906886
617,MB,SOX,2012,139623.69585532806,1247996.5,0.11187827518372692,22139,0.017739633083906886
618,MB,NOX,2012,50955.30835391681,1247996.5,0.040829688507873864,22139,0.017739633083906886
619,MB,VOC,2012,68368.39650126443,1247996.5,0.05478252262828016,22139,0.017739633083906886
620,NB,NH3,2012,4014.006462593028,757899.75,0.0052962234947208095,22139,0.029210987337045566
621,NB,CO,2012,176858.02110787368,757899.75,0.23335278987474753,22139,0.029210987337045566
622,NB,SOX,2012,26011.339403470876,757899.75,0.034320290254048605,22139,0.029210987337045566
623,NB,NOX,2012,38997.115390422674,757899.75,0.05145418690324502,22139,0.029210987337045566
624,NB,VOC,2012,41865.25367513357,757899.75,0.05523851099717815,22139,0.029210987337045566
625,NS,NH3,2012,3734.123910075742,943757.25,0.003956657191323025,22139,0.023458362836417945
626,NS,CO,2012,135010.90508667397,943757.25,0.1430568136951255,22139,0.023458362836417945
627,NS,SOX,2012,75346.10716705813,943757.25,0.07983632143441349,22139,0.023458362836417945
628,NS,NOX,2012,48097.11110084716,943757.25,0.05096343482484205,22139,0.023458362836417945
629,NS,VOC,2012,35793.66697450218,943757.25,0.03792677298585222,22139,0.023458362836417945
630,QC,NH3,2012,63394.10911924062,8052119.75,0.007872971476764317,22139,0.0027494623387835236
631,QC,CO,2012,1311652.8355054518,8052119.75,0.16289534634720898,22139,0.0027494623387835236
632,QC,SOX,2012,135273.10427144487,8052119.75,0.016799688587771547,22139,0.0027494623387835236
633,QC,NOX,2012,201227.04835948173,8052119.75,0.02499056827358805,22139,0.0027494623387835236
634,QC,VOC,2012,263912.9503423869,8052119.75,0.03277558686858661,22139,0.0027494623387835236
635,SK,NH3,2012,92913.6007672836,1081217.75,0.08593421701344026,22139,0.0204759864513878
636,SK,CO,2012,344420.96065102686,1081217.75,0.31854911802088604,22139,0.0204759864513878
637,SK,SOX,2012,130218.35423047363,1081217.75,0.12043675219952099,22139,0.0204759864513878
638,SK,NOX,2012,158782.55636136717,1081217.75,0.1468552993708873,22139,0.0204759864513878
639,SK,VOC,2012,243989.73265376236,1081217.75,0.22566197479995345,22139,0.0204759864513878
640,NL,NH3,2012,900.5129389650402,526348.75,0.0017108674409600864,22139,0.04206146590069797
641,NL,CO,2012,84313.16084645147,526348.75,0.16018497402425952,22139,0.04206146590069797
642,NL,SOX,2012,28113.291164980725,526348.75,0.05341190829270655,22139,0.04206146590069797
643,NL,NOX,2012,41037.461640013535,526348.75,0.0779662944768341,22139,0.04206146590069797
644,NL,VOC,2012,20739.250401355897,526348.75,0.03940210820554983,22139,0.04206146590069797
645,PE,NH3,2012,2558.7774246741765,144458.0,0.01771295064776043,22139,0.15325561754973763
646,PE,CO,2012,23586.79229129871,144458.0,0.1632778544026548,22139,0.15325561754973763
647,PE,SOX,2012,1016.3527935267932,144458.0,0.0070356283039138936,22139,0.15325561754973763
648,PE,NOX,2012,4893.479083291487,144458.0,0.033874753099804006,22139,0.15325561754973763
649,PE,VOC,2012,5616.339070147254,144458.0,0.038878698792363546,22139,0.15325561754973763
650,AB,NH3,2013,139707.6493382899,3964802.75,0.035236973475739716,23205,0.005852750177798883
651,AB,CO,2013,1044806.4504109876,3964802.75,0.2635204110497017,23205,0.005852750177798883
652,AB,SOX,2013,314187.69199869514,3964802.75,0.07924421763445738,23205,0.005852750177798883
653,AB,NOX,2013,643710.2914325446,3964802.75,0.1623561957609479,23205,0.005852750177798883
654,AB,VOC,2013,556411.0771793935,3964802.75,0.1403376440806276,23205,0.005852750177798883
655,BC,NH3,2013,19957.012943875867,4624713.75,0.004315296907592576,23205,0.005017607846539691
656,BC,CO,2013,661969.6176623267,4624713.75,0.14313742502707907,23205,0.005017607846539691
657,BC,SOX,2013,75419.82356246334,4624713.75,0.016307998211232716,23205,0.005017607846539691
658,BC,NOX,2013,228222.3006968001,4624713.75,0.04934841657968563,23205,0.005017607846539691
659,BC,VOC,2013,166548.60452788635,4624713.75,0.036012737983596575,23205,0.005017607846539691
660,ON,NH3,2013,90571.77599987527,13495460.5,0.006711277173526259,23205,0.0017194670756140555
661,ON,CO,2013,1347308.1142919555,13495460.5,0.09983417122312763,23205,0.0017194670756140555
662,ON,SOX,2013,268248.9670797549,13495460.5,0.019876977675549117,23205,0.0017194670756140555
663,ON,NOX,2013,317571.1230044511,13495460.5,0.02353169964110903,23205,0.0017194670756140555
664,ON,VOC,2013,379715.78912895307,13495460.5,0.028136556668737097,23205,0.0017194670756140555
665,MB,NH3,2013,57023.54717426679,1262955.5,0.04515087600019699,23205,0.01837356898164662
666,MB,CO,2013,180532.69488319108,1262955.5,0.14294462067997732,23205,0.01837356898164662
667,MB,SOX,2013,159393.08061607592,1262955.5,0.12620641076908562,23205,0.01837356898164662
668,MB,NOX,2013,46277.15847771033,1262955.5,0.036641954904753436,23205,0.01837356898164662
669,MB,VOC,2013,68251.02571790903,1262955.5,0.054040720926358074,23205,0.01837356898164662
670,NB,NH3,2013,3741.6431040494535,758411.0,0.00493352958231019,23205,0.030596866342919603
671,NB,CO,2013,165312.21776636856,758411.0,0.21797180917255757,23205,0.030596866342919603
672,NB,SOX,2013,22036.15923551563,758411.0,0.02905569570525168,23205,0.030596866342919603
673,NB,NOX,2013,34067.144252654434,758411.0,0.04491910620053564,23205,0.030596866342919603
674,NB,VOC,2013,39232.74132914988,758411.0,0.051730184990921656,23205,0.030596866342919603
675,NS,NH3,2013,3657.33694676219,941091.75,0.0038862703309875896,23205,0.024657532063159623
676,NS,CO,2013,136250.4917665324,941091.75,0.14477917989030548,23205,0.024657532063159623
677,NS,SOX,2013,77234.4871733884,941091.75,0.08206903011676428,23205,0.024657532063159623
678,NS,NOX,2013,46593.23768721299,941091.75,0.0495097716957066,23205,0.024657532063159623
679,NS,VOC,2013,35162.3397864887,941091.75,0.03736334930838433,23205,0.024657532063159623
680,QC,NH3,2013,62257.21200300907,8102306.75,0.007683887308143334,23205,0.002863999193809837
681,QC,CO,2013,1330045.8938842707,8102306.75,0.16415644765415363,23205,0.002863999193809837
682,QC,SOX,2013,119534.71486973562,8102306.75,0.014753170739892761,23205,0.002863999193809837
683,QC,NOX,2013,188256.0566704768,8102306.75,0.02323487155932189,23205,0.002863999193809837
684,QC,VOC,2013,259743.21686648863,8102306.75,0.03205793422552024,23205,0.002863999193809837
685,SK,NH3,2013,98330.28841944442,1097350.75,0.0896069815594006,23205,0.021146383688168985
686,SK,CO,2013,357829.65094288456,1097350.75,0.3260850288231767,23205,0.021146383688168985
687,SK,SOX,2013,125020.29404482026,1097350.75,0.1139292008911647,23205,0.021146383688168985
688,SK,NOX,2013,157828.10153094973,1097350.75,0.143826485315611,23205,0.021146383688168985
689,SK,VOC,2013,250898.3499598156,1097350.75,0.22864006787238775,23205,0.021146383688168985
690,NL,NH3,2013,902.1094715201712,527448.0,0.0017103287367099148,23205,0.04399485826090913
691,NL,CO,2013,72328.3354750396,527448.0,0.13712884582942697,23205,0.04399485826090913
692,NL,SOX,2013,28431.69476559065,527448.0,0.05390426120791178,23205,0.04399485826090913
693,NL,NOX,2013,39067.895278319374,527448.0,0.07406966237111406,23205,0.04399485826090913
694,NL,VOC,2013,19168.23277404808,527448.0,0.036341464512232635,23205,0.04399485826090913
695,PE,NH3,2013,2342.3450169558614,144080.0,0.016257253032730852,23205,0.1610563575791227
696,PE,CO,2013,20177.20845561633,144080.0,0.14004170221832546,23205,0.1610563575791227
697,PE,SOX,2013,850.0452328033539,144080.0,0.005899814219901124,23205,0.1610563575791227
698,PE,NOX,2013,4244.005242671969,144080.0,0.029455894243975357,23205,0.1610563575791227
699,PE,VOC,2013,5139.537484913642,144080.0,0.03567141508129957,23205,0.1610563575791227
700,AB,NH3,2014,141095.12881051924,4068483.75,0.034680027617295814,23355,0.005740467809414257
701,AB,CO,2014,1083451.1163415606,4068483.75,0.2663034149617927,23355,0.005740467809414257
702,AB,SOX,2014,291592.47385681805,4068483.75,0.07167104301616493,23355,0.005740467809414257
703,AB,NOX,2014,656735.6508195029,4068483.75,0.16142024674905064,23355,0.005740467809414257
704,AB,VOC,2014,572615.3277760863,4068483.75,0.14074415997755585,23355,0.005740467809414257
705,BC,NH3,2014,19406.653921754787,4699026.5,0.004129930725386373,23355,0.004970178397589373
706,BC,CO,2014,660414.8387121931,4699026.5,0.14054290579382625,23355,0.004970178397589373
707,BC,SOX,2014,75847.2205857285,4699026.5,0.016141049765462805,23355,0.004970178397589373
708,BC,NOX,2014,222718.86163379668,4699026.5,0.0473968090271031,23355,0.004970178397589373
709,BC,VOC,2014,159386.5212685707,4699026.5,0.03391905137554996,23355,0.004970178397589373
710,ON,NH3,2014,87166.91960613981,13606049.25,0.006406482734592469,23355,0.0017165159092746927
711,ON,CO,2014,1316821.868154839,13606049.25,0.09678208890467149,23355,0.0017165159092746927
712,ON,SOX,2014,255026.08367684408,13606049.25,0.018743580814015066,23355,0.0017165159092746927
713,ON,NOX,2014,291203.3608689679,13606049.25,0.0214024920473493,23355,0.0017165159092746927
714,ON,VOC,2014,372597.9023810932,13606049.25,0.02738472392205204,23355,0.0017165159092746927
715,MB,NH3,2014,54506.53899277619,1277087.25,0.04268035640695355,23355,0.018287709003437316
716,MB,CO,2014,176502.95116266314,1277087.25,0.13820743348793368,23355,0.018287709003437316
717,MB,SOX,2014,158330.202786777,1277087.25,0.12397759259344027,23355,0.018287709003437316
718,MB,NOX,2014,45393.56259202256,1277087.25,0.03554460557962861,23355,0.018287709003437316
719,MB,VOC,2014,67358.4219534709,1277087.25,0.052743790178369485,23355,0.018287709003437316
720,NB,NH3,2014,3912.373799912854,759098.5,0.005153973825416404,23355,0.030766758200681466
721,NB,CO,2014,168031.07973721335,759098.5,0.22135609507489917,23355,0.030766758200681466
722,NB,SOX,2014,22312.455146253345,759098.5,0.029393359552486727,23355,0.030766758200681466
723,NB,NOX,2014,31815.18829877725,759098.5,0.041911804988123746,23355,0.030766758200681466
724,NB,VOC,2014,40151.81841530239,759098.5,0.05289408214520565,23355,0.030766758200681466
725,NS,NH3,2014,3615.4445133321065,939074.25,0.003850009212085313,23355,0.024870237896524157
726,NS,CO,2014,117593.49416721264,939074.25,0.125222786342201,23355,0.024870237896524157
727,NS,SOX,2014,71781.13997094447,939074.25,0.07643819428649488,23355,0.024870237896524157
728,NS,NOX,2014,41731.04803176808,939074.25,0.04443849677676507,23355,0.024870237896524157
729,NS,VOC,2014,33235.31323582389,939074.25,0.03539157125842167,23355,0.024870237896524157
730,QC,NH3,2014,61869.8792071559,8143383.25,0.007597564465255384,23355,0.0028679725960337184
731,QC,CO,2014,1283932.3793868313,8143383.25,0.1576657195136716,23355,0.0028679725960337184
732,QC,SOX,2014,121219.57081000412,8143383.25,0.014885652202357555,23355,0.0028679725960337184
733,QC,NOX,2014,174323.20967282658,8143383.25,0.02140673038725355,23355,0.0028679725960337184
734,QC,VOC,2014,253037.4351048959,8143383.25,0.031072765131727763,23355,0.0028679725960337184
735,SK,NH3,2014,94794.32211836084,1111296.75,0.08530063830238038,23355,0.02101598875367898
736,SK,CO,2014,330986.7130945523,1111296.75,0.29783828045439015,23355,0.02101598875367898
737,SK,SOX,2014,125016.71724294651,1111296.75,0.11249625020764842,23355,0.02101598875367898
738,SK,NOX,2014,153401.1874046604,1111296.75,0.13803800596434787,23355,0.02101598875367898
739,SK,VOC,2014,277776.15360479284,1111296.75,0.24995677671584376,23355,0.02101598875367898
740,NL,NH3,2014,926.4717125367256,528090.0,0.0017543822313180056,23355,0.044225416122251886
741,NL,CO,2014,79020.55805887049,528090.0,0.14963464193389478,23355,0.044225416122251886
742,NL,SOX,2014,27957.94256571018,528090.0,0.052941624658126796,23355,0.044225416122251886
743,NL,NOX,2014,40701.574386026026,528090.0,0.07707317765158596,23355,0.044225416122251886
744,NL,VOC,2014,18484.347300161546,528090.0,0.03500226722748309,23355,0.044225416122251886
745,PE,NH3,2014,2553.8439817536414,144200.25,0.01771039912728058,23355,0.16196227121658943
746,PE,CO,2014,18399.75224441657,144200.25,0.12759861542831286,23355,0.16196227121658943
747,PE,SOX,2014,692.8057583949477,144200.25,0.004804469884032432,23355,0.16196227121658943
748,PE,NOX,2014,4112.743641726347,144200.25,0.0285210576384323,23355,0.16196227121658943
749,PE,VOC,2014,4761.317256788049,144200.25,0.03301878642227076,23355,0.16196227121658943
750,AB,NH3,2015,139937.588499843,4137089.25,0.033825131642940265,25211,0.006093898022625449
751,AB,CO,2015,985516.9393906804,4137089.25,0.23821505407229984,25211,0.006093898022625449
752,AB,SOX,2015,259725.3729667968,4137089.25,0.06277973649391219,25211,0.006093898022625449
753,AB,NOX,2015,630979.6246838769,4137089.25,0.15251776951243604,25211,0.006093898022625449
754,AB,VOC,2015,517421.8223597623,4137089.25,0.12506905002345847,25211,0.006093898022625449
755,BC,NH3,2015,19454.271981683003,4770642.5,0.00407791444898313,25211,0.005284613131250141
756,BC,CO,2015,630995.6122458712,4770642.5,0.13226637968488966,25211,0.005284613131250141
757,BC,SOX,2015,62540.79620334712,4770642.5,0.013109512230972478,25211,0.005284613131250141
758,BC,NOX,2015,213184.6781576076,4770642.5,0.0446867855131898,25211,0.005284613131250141
759,BC,VOC,2015,156313.0394510723,4770642.5,0.03276561583708532,25211,0.005284613131250141
760,ON,NH3,2015,84773.2951404264,13698100.75,0.006188689708712093,25211,0.0018404741255827017
761,ON,CO,2015,1301904.2887346398,13698100.75,0.09504268602599085,25211,0.0018404741255827017
762,ON,SOX,2015,250508.0184033255,13698100.75,0.018287792079739632,25211,0.0018404741255827017
763,ON,NOX,2015,280828.04631028685,13698100.75,0.020501239656182762,25211,0.0018404741255827017
764,ON,VOC,2015,354646.5593622828,13698100.75,0.02589019936667372,25211,0.0018404741255827017
765,MB,NH3,2015,56262.13605638856,1291025.75,0.0435794065737175,25211,0.019527883158023764
766,MB,CO,2015,187493.15108031736,1291025.75,0.14522804915418408,25211,0.019527883158023764
767,MB,SOX,2015,153601.01634974568,1291025.75,0.11897595098296504,25211,0.019527883158023764
768,MB,NOX,2015,40743.79730816589,1291025.75,0.03155924450628959,25211,0.019527883158023764
769,MB,VOC,2015,63755.776993964086,1291025.75,0.049383815151606454,25211,0.019527883158023764
770,NB,NH3,2015,3759.9587568152792,759296.25,0.004951899547528753,25211,0.03320311406779633
771,NB,CO,2015,185367.83029759052,759296.25,0.2441311020535009,25211,0.03320311406779633
772,NB,SOX,2015,22958.6997947884,759296.25,0.030236814411750884,25211,0.03320311406779633
773,NB,NOX,2015,29655.100743568284,759296.25,0.03905603477373724,25211,0.03320311406779633
774,NB,VOC,2015,38827.48469879338,759296.25,0.05113614705563656,25211,0.03320311406779633
775,NS,NH3,2015,3531.1141079604085,937353.0,0.0037671123983818353,25211,0.026895950618390296
776,NS,CO,2015,133297.36508409903,937353.0,0.14220615401465514,25211,0.026895950618390296
777,NS,SOX,2015,63384.19818908735,937353.0,0.0676204142826527,25211,0.026895950618390296
778,NS,NOX,2015,38138.30038282087,937353.0,0.04068723349988838,25211,0.026895950618390296
779,NS,VOC,2015,34011.47447129097,937353.0,0.03628459552728904,25211,0.026895950618390296
780,QC,NH3,2015,63150.4830457563,8172870.25,0.007726842726489669,25211,0.0030847180034456073
781,QC,CO,2015,1281066.8039121304,8172870.25,0.15674625495395947,25211,0.0030847180034456073
782,QC,SOX,2015,111667.320978137,8172870.25,0.01366317065637216,25211,0.0030847180034456073
783,QC,NOX,2015,169790.06675991177,8172870.25,0.020774839385210082,25211,0.0030847180034456073
784,QC,VOC,2015,238637.4933461848,8172870.25,0.02919873753607979,25211,0.0030847180034456073
785,SK,NH3,2015,97707.5888324575,1120718.25,0.08718300860404254,25211,0.022495395252107298
786,SK,CO,2015,334471.74752974283,1120718.25,0.2984440982644325,25211,0.022495395252107298
787,SK,SOX,2015,127889.52912479632,1120718.25,0.1141138989436429,25211,0.022495395252107298
788,SK,NOX,2015,147006.77238934796,1120718.25,0.13117192692217508,25211,0.022495395252107298
789,SK,VOC,2015,289174.52465904533,1120718.25,0.25802606913829174,25211,0.022495395252107298
790,NL,NH3,2015,906.4986295097932,528309.25,0.0017158484912194764,25211,0.04772015632889259
791,NL,CO,2015,76871.31048240807,528309.25,0.14550438116010284,25211,0.04772015632889259
792,NL,SOX,2015,19219.360445066704,528309.25,0.0363789966673245,25211,0.04772015632889259
793,NL,NOX,2015,39272.42199982335,528309.25,0.07433604844099048,25211,0.04772015632889259
794,NL,VOC,2015,18007.10314242837,528309.25,0.03408439875400321,25211,0.04772015632889259
795,PE,NH3,2015,2357.0220552838023,144516.75,0.016309680748313272,25211,0.1744503664800101
796,PE,CO,2015,16783.15187733601,144516.75,0.11613291799971984,25211,0.1744503664800101
797,PE,SOX,2015,299.8085204698519,144516.75,0.002074558973059191,25211,0.1744503664800101
798,PE,NOX,2015,4045.937906741772,144516.75,0.02799632504012007,25211,0.1744503664800101
799,PE,VOC,2015,4441.507572673802,144516.75,0.03073351409212982,25211,0.1744503664800101
800,AB,NH3,2016,132619.48058146506,4189153.5,0.031657823133352615,23727,0.005663912769011687
801,AB,CO,2016,950437.964740328,4189153.5,0.22688067284722988,23727,0.005663912769011687
802,AB,SOX,2016,239568.79130380912,4189153.5,0.057187876095685944,23727,0.005663912769011687
803,AB,NOX,2016,603268.9203695664,4189153.5,0.14400735622830876,23727,0.005663912769011687
804,AB,VOC,2016,476740.1237000264,4189153.5,0.11380345067327478,23727,0.005663912769011687
805,BC,NH3,2016,19898.551541310226,4846718.0,0.004105572377289173,23727,0.004895477723275833
806,BC,CO,2016,660545.0260044149,4846718.0,0.1362870763276128,23727,0.004895477723275833
807,BC,SOX,2016,68443.73119245718,4846718.0,0.01412166566993524,23727,0.004895477723275833
808,BC,NOX,2016,210834.77706498865,4846718.0,0.043500524904685735,23727,0.004895477723275833
809,BC,VOC,2016,144381.4086480633,4846718.0,0.029789521207560107,23727,0.004895477723275833
810,ON,NH3,2016,88650.67582987725,13852999.75,0.00639938478522511,23727,0.0017127698280655784
811,ON,CO,2016,1262838.610830101,13852999.75,0.09115993890277092,23727,0.0017127698280655784
812,ON,SOX,2016,249012.6836241283,13852999.75,0.017975361879590614,23727,0.0017127698280655784
813,ON,NOX,2016,264457.10329242656,13852999.75,0.01909024096332829,23727,0.0017127698280655784
814,ON,VOC,2016,338867.57367692445,13852999.75,0.02446167471250582,23727,0.0017127698280655784
815,MB,NH3,2016,57393.87692499508,1311070.75,0.04377633848134822,23727,0.01809742151596319
816,MB,CO,2016,165610.34006156167,1311070.75,0.12631685975875953,23727,0.01809742151596319
817,MB,SOX,2016,145091.3699963446,1311070.75,0.11066631605986528,23727,0.01809742151596319
818,MB,NOX,2016,39297.09676831621,1311070.75,0.02997328463648221,23727,0.01809742151596319
819,MB,VOC,2016,61301.114645172805,1311070.75,0.04675652678939928,23727,0.01809742151596319
820,NB,NH3,2016,3916.499164360936,762765.75,0.005134602811362382,23727,0.031106535656589194
821,NB,CO,2016,174597.86905545794,762765.75,0.2289010342368649,23727,0.031106535656589194
822,NB,SOX,2016,20894.629360027728,762765.75,0.02739324538369444,23727,0.031106535656589194
823,NB,NOX,2016,31206.1872353416,762765.75,0.04091188839475501,23727,0.031106535656589194
824,NB,VOC,2016,33231.19137808768,762765.75,0.043566706263473,23727,0.031106535656589194
825,NS,NH3,2016,3473.126177950497,941973.0,0.003687076145442064,23727,0.025188620055988865
826,NS,CO,2016,126355.5914424632,941973.0,0.13413929214793122,23727,0.025188620055988865
827,NS,SOX,2016,64919.06627873924,941973.0,0.0689181816025929,23727,0.025188620055988865
828,NS,NOX,2016,36937.07312421378,941973.0,0.03921245420432834,23727,0.025188620055988865
829,NS,VOC,2016,31272.567308347498,941973.0,0.033199006031327326,23727,0.025188620055988865
830,QC,NH3,2016,64595.45124803585,8218337.75,0.00785991683635001,23727,0.002887080176280173
831,QC,CO,2016,1261235.8623757765,8218337.75,0.15346605368899283,23727,0.002887080176280173
832,QC,SOX,2016,110634.64918521966,8218337.75,0.013461925337057323,23727,0.002887080176280173
833,QC,NOX,2016,166775.46336206666,8218337.75,0.020293089482975635,23727,0.002887080176280173
834,QC,VOC,2016,226103.3406257248,8218337.75,0.02751205261985306,23727,0.002887080176280173
835,SK,NH3,2016,98164.50089404604,1133899.25,0.08657250712005149,23727,0.020925139513056384
836,SK,CO,2016,312051.9137879289,1133899.25,0.2752025047974314,23727,0.020925139513056384
837,SK,SOX,2016,126427.9440613816,1133899.25,0.11149839287871616,23727,0.020925139513056384
838,SK,NOX,2016,139377.047287074,1133899.25,0.12291836976439839,23727,0.020925139513056384
839,SK,VOC,2016,271196.47303612425,1133899.25,0.2391715781063655,23727,0.020925139513056384
840,NL,NH3,2016,938.259964516587,529297.25,0.0017726522563957909,23727,0.04482736307434055
841,NL,CO,2016,109503.77802955394,529297.25,0.20688522003383533,23727,0.04482736307434055
842,NL,SOX,2016,24587.26580567227,529297.25,0.0464526611571707,23727,0.04482736307434055
843,NL,NOX,2016,40377.54483747375,529297.25,0.0762851967159734,23727,0.04482736307434055
844,NL,VOC,2016,19073.09860994208,529297.25,0.036034758559471226,23727,0.04482736307434055
845,PE,NH3,2016,2653.2317483063302,146472.75,0.018114166275340158,23727,0.16198917546096459
846,PE,CO,2016,18865.77602648361,146472.75,0.1288005859552962,23727,0.16198917546096459
847,PE,SOX,2016,282.66682177374105,146472.75,0.0019298253209128731,23727,0.16198917546096459
848,PE,NOX,2016,3966.987301879808,146472.75,0.027083449323371124,23727,0.16198917546096459
849,PE,VOC,2016,4781.437877014899,146472.75,0.032643873191531524,23727,0.16198917546096459
850,AB,NH3,2017,124020.85788901642,4236279.75,0.02927588950871727,25867,0.006106065115270067
851,AB,CO,2017,1009269.6788974762,4236279.75,0.23824434136991926,25867,0.006106065115270067
852,AB,SOX,2017,241439.9996413067,4236279.75,0.05699340314843624,25867,0.006106065115270067
853,AB,NOX,2017,627271.8514718515,4236279.75,0.14807139482982715,25867,0.006106065115270067
854,AB,VOC,2017,474301.4225637558,4236279.75,0.11196178027755505,25867,0.006106065115270067
855,BC,NH3,2017,20144.785616232846,4920498.0,0.004094054223014184,25867,0.005256988215420472
856,BC,CO,2017,681319.8756605458,4920498.0,0.13846563410056173,25867,0.005256988215420472
857,BC,SOX,2017,71916.754088719,4920498.0,0.014615747042010584,25867,0.005256988215420472
858,BC,NOX,2017,215964.18070540996,4920498.0,0.04389071608308955,25867,0.005256988215420472
859,BC,VOC,2017,142284.0831581869,4920498.0,0.028916602172826184,25867,0.005256988215420472
860,ON,NH3,2017,87593.71242256698,14049773.75,0.006234528326306108,25867,0.0018410972632210535
861,ON,CO,2017,1260940.0232017273,14049773.75,0.08974806609976387,25867,0.0018410972632210535
862,ON,SOX,2017,175548.36930166202,14049773.75,0.01249474706321602,25867,0.0018410972632210535
863,ON,NOX,2017,269843.2429760107,14049773.75,0.019206234048858666,25867,0.0018410972632210535
864,ON,VOC,2017,336784.0428529576,14049773.75,0.023970780515448344,25867,0.0018410972632210535
865,MB,NH3,2017,57233.70401596893,1331974.0,0.04296908499412821,25867,0.019420048739690113
866,MB,CO,2017,158551.77195684653,1331974.0,0.11903518533908809,25867,0.019420048739690113
867,MB,SOX,2017,119304.97775974058,1331974.0,0.08957004998576593,25867,0.019420048739690113
868,MB,NOX,2017,40879.0531936511,1331974.0,0.030690578940468134,25867,0.019420048739690113
869,MB,VOC,2017,61764.25127347562,1331974.0,0.046370463142280265,25867,0.019420048739690113
870,NB,NH3,2017,3768.891210774329,765996.5,0.00492024599430197,25867,0.03376908380129674
871,NB,CO,2017,144053.1631754222,765996.5,0.1880598190401943,25867,0.03376908380129674
872,NB,SOX,2017,20858.526426266064,765996.5,0.02723057667530604,25867,0.03376908380129674
873,NB,NOX,2017,28405.157694397272,765996.5,0.03708262073573087,25867,0.03376908380129674
874,NB,VOC,2017,28728.6981592341,765996.5,0.037504999251607676,25867,0.03376908380129674
875,NS,NH3,2017,3444.455068224079,949279.5,0.003628494103395342,25867,0.02724908733413078
876,NS,CO,2017,129933.43316210048,949279.5,0.13687584442948625,25867,0.02724908733413078
877,NS,SOX,2017,66632.27048193001,949279.5,0.07019246753135405,25867,0.02724908733413078
878,NS,NOX,2017,39944.11302766402,949279.5,0.04207834787084733,25867,0.02724908733413078
879,NS,VOC,2017,31325.673186740845,949279.5,0.03299942028321569,25867,0.02724908733413078
880,QC,NH3,2017,61538.068602033054,8292216.75,0.007421184281275939,25867,0.0031194312425564612
881,QC,CO,2017,1295457.7500027556,8292216.75,0.15622574627017022,25867,0.0031194312425564612
882,QC,SOX,2017,111807.5120737345,8292216.75,0.013483428550481933,25867,0.0031194312425564612
883,QC,NOX,2017,173583.1162206372,8292216.75,0.02093325843425851,25867,0.0031194312425564612
884,QC,VOC,2017,224124.34361083523,8292216.75,0.027028278489082576,25867,0.0031194312425564612
885,SK,NH3,2017,100484.2495976012,1148654.25,0.08747997893848493,25867,0.022519396067180356
886,SK,CO,2017,315510.0551493471,1148654.25,0.2746780026708186,25867,0.022519396067180356
887,SK,SOX,2017,124923.19612953252,1148654.25,0.10875613451961938,25867,0.022519396067180356
888,SK,NOX,2017,143062.9198029895,1148654.25,0.12454828753124754,25867,0.022519396067180356
889,SK,VOC,2017,297402.25650182134,1148654.25,0.2589136430756438,25867,0.022519396067180356
890,NL,NH3,2017,914.0409876062596,528607.0,0.0017291503661628763,25867,0.048934274423153686
891,NL,CO,2017,81791.60826765123,528607.0,0.1547304675640906,25867,0.048934274423153686
892,NL,SOX,2017,22466.0622872428,528607.0,0.04250050091512749,25867,0.048934274423153686
